Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-11-19,06:45,36.6,32.5,85.0,0.0,0,N ,2.4,4.2,0.03,37.3,43.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,07:00,36.3,32.9,87.5,0.0,0,N,3.5,5.7,0.02,37.2,42.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,07:15,36.7,33.1,86.7,0.0,4,N ,2.7,4.9,0.02,37.0,42.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,07:30,35.5,32.2,87.7,0.0,14,NE,1.4,2.8,0.03,36.9,42.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,07:45,37.3,34.6,89.9,0.0,42,N,2.7,4.2,0.02,36.8,42.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,08:00,38.5,34.5,85.2,0.0,58,N,1.9,3.5,0.02,37.0,42.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,08:15,39.6,35.6,85.5,0.0,127,N ,1.2,3.5,0.01,37.3,42.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,08:30,42.6,37.1,80.5,0.0,122,N ,1.3,3.1,0.01,37.9,42.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,08:45,43.1,35.3,73.8,0.0,80,N ,1.4,3.1,0.0,38.5,42.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,09:00,43.0,34.9,73.1,0.0,123,N,1.0,2.1,0.01,38.9,42.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,09:15,45.8,34.4,64.2,0.0,233,N,1.4,2.8,0.0,39.2,42.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,09:30,47.1,34.2,60.7,0.0,257,NW,1.6,4.9,0.0,39.8,42.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,09:45,47.4,34.4,60.3,0.0,280,NW,2.5,4.9,0.0,40.6,42.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,10:00,47.8,34.4,59.5,0.0,301,NW,3.1,6.0,0.0,41.7,42.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,10:15,48.7,34.6,57.9,0.0,316,SW,2.3,3.9,0.0,42.9,42.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,10:30,49.4,34.6,56.3,0.0,337,W,2.3,3.9,0.0,44.1,42.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,10:45,49.8,34.3,55.0,0.0,352,SW,2.5,5.3,0.0,45.3,42.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,11:00,50.3,34.3,54.0,0.0,362,W,2.6,6.4,0.0,46.4,42.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,11:15,51.4,34.0,51.3,0.0,371,W,3.2,6.4,0.0,47.4,42.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,11:30,51.9,33.0,48.3,0.0,377,SW,3.9,8.2,0.0,48.2,42.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,11:45,52.0,32.4,46.9,0.0,377,SW,4.3,8.5,0.0,48.8,42.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,12:00,52.0,32.1,46.5,0.0,377,SW,5.0,9.9,0.0,49.3,42.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,12:15,52.1,32.2,46.5,0.0,375,SW,5.6,12.8,0.0,49.6,42.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,12:30,52.3,31.4,44.7,0.0,365,SW,5.2,9.6,0.0,49.8,42.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,12:45,52.6,31.5,44.3,0.0,354,SW,5.0,11.4,0.0,50.0,43.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,13:00,52.8,31.4,43.7,0.0,338,SW,4.8,11.4,0.0,50.2,43.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,13:15,52.8,31.1,43.2,0.0,324,SW,5.2,9.6,0.0,50.3,43.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,13:30,52.4,31.4,44.5,0.0,301,SW,5.6,9.9,0.0,50.3,43.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,13:45,52.2,30.9,43.9,0.0,309,SW,6.1,11.4,0.0,50.3,43.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,14:00,53.0,31.2,43.3,0.0,303,SW,4.3,8.5,0.0,50.2,43.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,14:15,52.5,31.2,43.9,0.0,247,SW,4.7,9.6,0.0,50.2,44.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,14:30,51.9,31.4,45.3,0.0,214,SW,5.0,8.2,0.0,50.1,44.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,14:45,51.6,31.8,46.6,0.0,181,SW,5.2,11.0,0.0,49.9,44.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,15:00,51.0,32.2,48.3,0.0,156,SW,5.1,9.6,0.0,49.5,44.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,15:15,50.5,32.6,49.9,0.0,129,SW,4.6,8.5,0.0,49.0,44.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,15:30,49.6,32.7,51.9,0.0,101,SW,4.8,11.0,0.0,48.5,44.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,15:45,48.6,32.3,53.1,0.0,67,SW,4.5,7.4,0.0,47.9,44.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,16:00,47.5,32.7,56.2,0.0,44,SW,3.7,8.5,0.0,47.2,44.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,16:15,46.2,32.7,59.1,0.0,17,SW,3.0,5.7,0.0,46.5,45.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,16:30,45.0,32.7,62.0,0.0,5,SW,1.7,4.6,0.0,45.8,45.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,16:45,43.4,32.6,65.2,0.0,1,N,2.1,3.5,0.0,45.2,45.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,17:00,42.8,32.6,67.2,0.0,0,NW,2.2,3.9,0.0,44.5,45.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,17:15,42.3,32.3,67.4,0.0,0,N,2.4,3.5,0.0,43.9,45.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,17:30,40.9,32.1,70.8,0.0,0,NW,2.9,4.2,0.0,43.3,45.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,17:45,40.1,32.1,73.0,0.0,0,NE,1.8,3.9,0.01,42.8,45.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,18:00,39.2,32.4,76.3,0.0,0,NE,1.6,3.9,0.02,42.3,45.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,18:15,39.5,32.4,75.2,0.0,0,N ,1.2,2.4,0.02,41.8,45.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,18:30,38.6,31.8,76.4,0.0,0,NW,2.4,3.9,0.02,41.3,45.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,18:45,37.7,32.2,80.4,0.0,0,N,2.9,3.9,0.02,40.9,45.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,19:00,37.4,32.4,81.8,0.0,0,N ,2.9,5.3,0.02,40.5,45.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,19:15,37.8,32.5,81.2,0.0,0,N ,2.3,4.2,0.03,40.2,44.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,19:30,36.9,32.1,82.6,0.0,0,N,3.3,4.6,0.03,39.8,44.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,19:45,36.9,32.6,84.5,0.0,0,N ,2.6,3.9,0.04,39.5,44.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,20:00,36.3,32.1,84.5,0.0,0,N,3.0,4.2,0.03,39.2,44.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,20:15,35.7,32.1,86.7,0.0,0,N,2.4,4.9,0.05,38.9,44.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,20:30,34.6,31.9,89.5,0.0,0,N ,2.4,4.9,0.2,38.6,44.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,20:45,36.5,33.6,89.0,0.0,0,N,2.7,4.2,0.06,38.3,44.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,21:00,37.2,32.8,83.7,0.0,0,N ,2.4,4.6,0.04,38.1,44.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,21:15,36.8,32.1,82.7,0.0,0,N ,2.3,3.9,0.04,37.9,44.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,21:30,36.7,32.4,84.2,0.0,0,N ,2.5,5.3,0.04,37.6,44.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,21:45,37.7,32.2,80.2,0.0,0,N ,2.0,4.2,0.03,37.5,43.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,22:00,36.7,31.8,82.1,0.0,0,N ,1.6,3.1,0.07,37.4,43.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,22:15,36.1,31.6,83.7,0.0,0,N ,2.7,5.7,0.06,37.4,43.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,22:30,35.3,31.5,85.8,0.0,0,N,3.7,5.7,0.06,37.3,43.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,22:45,35.0,31.8,88.0,0.0,0,N,3.8,5.7,0.05,37.2,43.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,23:00,35.3,32.2,88.4,0.0,0,N,4.4,6.7,0.04,37.1,43.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,23:15,35.4,32.1,87.7,0.0,0,N,4.0,5.7,0.04,37.0,43.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,23:30,35.4,32.3,88.2,0.0,0,N,4.5,6.7,0.03,36.9,43.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,23:45,35.7,32.5,88.2,0.0,0,N,4.1,6.0,0.03,36.9,43.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
2020-11-19,24:00,35.2,32.1,88.5,0.0,0,N,4.6,6.4,0.04,36.8,42.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:10:54.001729
